1XBA,1XBCA,1XBCD,1XBCH,1XBD,1XBH,ABP,AC,AF,AFKC,AG,AHCh,AHW,AHh,AO,AR,AS,AST,AT,AY,Attendance,Avg<2.5,Avg>2.5,AvgA,AvgAHA,AvgAHH,AvgC<2.5,AvgC>2.5,AvgCA,AvgCAHA,AvgCAHH,AvgCD,AvgCH,AvgD,AvgH,Away,AwayTeam,B365<2.5,B365>2.5,B365A,B365AH,B365AHA,B365AHH,B365C<2.5,B365C>2.5,B365CA,B365CAHA,B365CAHH,B365CD,B365CH,B365D,B365H,B36CA,BFA,BFCA,BFCD,BFCH,BFD,BFDA,BFDCA,BFDCD,BFDCH,BFDD,BFDH,BFE<2.5,BFE>2.5,BFEA,BFEAHA,BFEAHH,BFEC<2.5,BFEC>2.5,BFECA,BFECAHA,BFECAHH,BFECD,BFECH,BFED,BFEH,BFH,BMGMA,BMGMCA,BMGMCD,BMGMCH,BMGMD,BMGMH,BSA,BSD,BSH,BVA,BVCA,BVCD,BVCH,BVD,BVH,BWA,BWCA,BWCD,BWCH,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,CLA,CLCA,CLCD,CLCH,CLD,CLH,Date,Div,FTAG,FTHG,FTR,GB<2.5,GB>2.5,GBA,GBAH,GBAHA,GBAHH,GBD,GBH,HBP,HC,HF,HFKC,HG,HHW,HO,HR,HS,HST,HT,HTAG,HTHG,HTR,HY,Home,HomeTeam,IWA,IWCA,IWCD,IWCH,IWD,IWH,LB,LB.1,LB.2,LBA,LBAH,LBAHA,LBAHH,LBCA,LBCD,LBCH,LBD,LBH,League,Max<2.5,Max>2.5,MaxA,MaxAHA,MaxAHH,MaxC<2.5,MaxC>2.5,MaxCA,MaxCAHA,MaxCAHH,MaxCD,MaxCH,MaxD,MaxH,P<2.5,P>2.5,PAHA,PAHH,PC<2.5,PC>2.5,PCAHA,PCAHH,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Res,SBA,SBD,SBH,SJA,SJD,SJH,SOA,SOD,SOH,SYA,SYD,SYH,Season,Time,Unnamed: 10,Unnamed: 105,Unnamed: 106,Unnamed: 11,Unnamed: 119,Unnamed: 12,Unnamed: 120,Unnamed: 121,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 7,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 8,Unnamed: 9,VCA,VCCA,VCCD,VCCH,VCD,VCH,WHA,WHCA,WHCD,WHCH,WHD,WHH,ï»¿Country,ï»¿Div
,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1.95,,,3.26,3.79,,,Wisla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/08/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Podbeskidzie,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,2.1,,,3.41,4.48,,,,,,,,,,,,1.96,3.35,4.48,,,,D,,,,,,,,,,,,,2012/2013,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.05,,,3.06,2.36,,,Ruch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/08/2012,,,,,,,,,,,,,,,,,2,,,,,,,,,,,Widzew Lodz,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,3.5,,,3.25,2.54,,,,,,,,,,,,3.36,3.05,2.47,,,,H,,,,,,,,,,,,,2012/2013,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2.48,,,3.06,2.83,,,Lech Poznan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/08/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Polonia Warszawa,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,2.74,,,3.25,3.1,,,,,,,,,,,,2.62,3.2,2.97,,,,A,,,,,,,,,,,,,2012/2013,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.16,,,3.14,2.26,,,Korona Kielce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/08/2012,,,,,,,,,,,,,,,,,2,,,,,,,,,,,Slask Wroclaw,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,3.5,,,3.25,2.45,,,,,,,,,,,,3.24,3.19,2.45,,,,H,,,,,,,,,,,,,2012/2013,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1.93,,,3.28,3.92,,,Legia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/08/2012,,,,,,,,,,,,,,,,,0,,,,,,,,,,,GKS Belchatow,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,2.0,,,3.45,4.78,,,,,,,,,,,,1.93,3.38,4.78,,,,A,,,,,,,,,,,,,2012/2013,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3.5,,,3.18,2.1,,,Lechia Gdansk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/08/2012,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Pogon Szczecin,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,4.15,,,3.45,2.4,,,,,,,,,,,,4.05,3.27,2.02,,,,A,,,,,,,,,,,,,2012/2013,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.12,,,3.14,2.27,,,Pogon Szczecin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/08/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Piast Gliwice,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,3.65,,,3.3,2.4,,,,,,,,,,,,3.65,3.3,2.23,,,,H,,,,,,,,,,,,,2012/2013,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,3,,,,,,,,,,,,,,,,,,4.49,,,3.32,1.81,,,Polonia Warszawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/08/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Wisla,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,5.0,,,3.5,1.95,,,,,,,,,,,,4.47,3.45,1.95,,,,A,,,,,,,,,,,,,2012/2013,19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3.4,,,3.15,2.13,,,Lechia Gdansk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/09/2012,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Korona Kielce,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,3.75,,,3.3,2.25,,,,,,,,,,,,3.74,3.22,2.21,,,,A,,,,,,,,,,,,,2012/2013,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.73,,,3.21,2.0,,,GKS Belchatow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/09/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Widzew Lodz,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,4.32,,,3.35,2.06,,,,,,,,,,,,4.32,3.2,2.06,,,,H,,,,,,,,,,,,,2012/2013,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.16,,,3.19,2.24,,,Zaglebie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/09/2012,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Jagiellonia,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,3.55,,,3.33,2.8,,,,,,,,,,,,3.18,3.33,2.41,,,,D,,,,,,,,,,,,,2012/2013,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,5.99,,,3.58,1.58,,,Gornik Z.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/09/2012,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Lech Poznan,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,6.75,,,4.09,1.65,,,,,,,,,,,,5.98,3.88,1.65,,,,D,,,,,,,,,,,,,2012/2013,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.71,,,3.31,1.97,,,Ruch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/09/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Slask Wroclaw,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,4.09,,,3.5,2.04,,,,,,,,,,,,4.09,3.49,2.0,,,,H,,,,,,,,,,,,,2012/2013,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10.3,,,4.8,1.3,,,Podbeskidzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/09/2012,,,,,,,,,,,,,,,,,3,,,,,,,,,,,Legia,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,12.7,,,5.57,1.35,,,,,,,,,,,,11.22,5.57,1.31,,,,H,,,,,,,,,,,,,2012/2013,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2.21,,,3.18,3.23,,,Slask Wroclaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/09/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Podbeskidzie,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,2.38,,,3.35,3.75,,,,,,,,,,,,2.22,3.27,3.63,,,,D,,,,,,,,,,,,,2012/2013,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2.41,,,3.08,2.96,,,Wisla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/09/2012,,,,,,,,,,,,,,,,,2,,,,,,,,,,,Pogon Szczecin,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,2.8,,,3.25,3.25,,,,,,,,,,,,2.68,3.0,3.08,,,,H,,,,,,,,,,,,,2012/2013,19:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4.54,,,3.46,1.76,,,Jagiellonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/09/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Polonia Warszawa,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,5.3,,,3.84,1.87,,,,,,,,,,,,5.18,3.84,1.71,,,,D,,,,,,,,,,,,,2012/2013,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
,,,,,,,,,,2,,,,,,,,,,,,,,,,,,4.1,,,3.28,1.89,,,Piast Gliwice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/09/2012,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Lechia Gdansk,,,,,,,,,,,,,,,,,,,,Ekstraklasa,,,,,,,,4.75,,,3.45,2.0,,,,,,,,,,,,4.72,3.35,1.92,,,,A,,,,,,,,,,,,,2012/2013,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,
